date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-07-04,141111.0,141111.0,127672.0,136623.0,654408814379,3570897,5902,134391.0,131694.0
2020-07-05,134192.0,143455.0,131694.0,142007.0,756470819070,3971323,3982,136623.0,143455.0
2020-07-06,149027.0,149107.0,143883.0,149053.0,537712393366,2689455,2345,142007.0,149107.0
2020-07-07,155662.0,156505.0,147089.0,154909.0,557015519004,2680680,4913,149053.0,156505.0
2020-07-08,162036.0,162036.0,147163.0,151104.0,691549747707,3411924,5346,154909.0,147163.0
2020-07-11,143549.0,149102.0,143549.0,144127.0,477406295003,2469427,3287,151104.0,145523.0
2020-07-12,144457.0,151333.0,137174.0,149686.0,909280972676,4528679,4725,144127.0,143137.0
2020-07-13,142201.0,145374.0,142201.0,142418.0,367261772387,1922483,2925,149686.0,142201.0
2020-07-14,142392.0,144629.0,135298.0,137070.0,585962391715,3186994,3002,142418.0,135298.0
2020-07-15,130217.0,131135.0,130217.0,130234.0,723425378120,4141141,3358,137070.0,130217.0
2020-07-18,129644.0,136726.0,123723.0,131441.0,471933914769,2676717,4971,130234.0,132701.0
2020-07-19,137099.0,138013.0,134192.0,137208.0,661429425624,3593825,3757,131441.0,138013.0
2020-07-20,142392.0,144068.0,140432.0,143915.0,880820109687,4562836,4025,137208.0,144067.0
2020-07-21,143883.0,149475.0,136719.0,140938.0,473624638907,2505291,3844,143915.0,137174.0
2020-07-22,136727.0,143883.0,133892.0,136213.0,406998268054,2227554,3001,140938.0,137942.0
2020-07-25,135012.0,143023.0,135012.0,142239.0,433040022716,2269656,3086,136213.0,140156.0
2020-07-26,140685.0,142392.0,135128.0,135946.0,530406366946,2908685,2234,142239.0,135128.0
2020-07-27,130539.0,135683.0,129149.0,131244.0,547750639526,3111415,3493,135946.0,133073.0
2020-07-28,132738.0,137174.0,126742.0,133442.0,305782336637,1708332,3357,131244.0,131135.0
2020-07-29,133170.0,133431.0,126771.0,127964.0,418434940251,2437785,2813,133442.0,130613.0
2020-08-01,129197.0,134192.0,128675.0,133178.0,181550051144,1016292,2325,127964.0,134169.0
2020-08-02,139559.0,139837.0,134939.0,139635.0,880134790926,4699003,2565,133178.0,139837.0
2020-08-03,146617.0,146612.0,139929.0,143370.0,575430964255,2992194,2180,139635.0,140156.0
2020-08-04,140156.0,148751.0,137934.0,144240.0,358378525578,1852284,3141,143370.0,141162.0
2020-08-05,143883.0,144405.0,137099.0,138886.0,318216186943,1708115,2800,144240.0,139410.0
2020-08-09,134997.0,138873.0,132067.0,134839.0,507992954139,2808645,4074,138886.0,132179.0
2020-08-10,131942.0,131955.0,128097.0,128813.0,652335905561,3775424,3458,134839.0,128097.0
2020-08-11,123754.0,123754.0,122372.0,122706.0,357506508635,2172054,1644,128813.0,122372.0
2020-08-12,124209.0,126662.0,116572.0,121903.0,239527696257,1464853,2041,122706.0,126512.0
2020-08-15,127035.0,127035.0,115809.0,117843.0,167830636960,1061748,1521,121903.0,115809.0
2020-08-16,111953.0,116672.0,111951.0,112371.0,267700479738,1776020,1834,117843.0,112125.0
2020-08-17,113466.0,117989.0,109590.0,113563.0,403680892020,2650050,2467,112371.0,117989.0
2020-08-18,119241.0,119241.0,114580.0,118885.0,256218017118,1606706,2128,113563.0,117134.0
2020-08-19,115554.0,115554.0,112941.0,116359.0,40918504518,269587,784,118885.0,112941.0
2020-08-22,115554.0,120400.0,110541.0,112998.0,149369848115,985477,1594,116359.0,111819.0
2020-08-23,108844.0,111521.0,107348.0,107549.0,117865201804,817021,546,112998.0,107348.0
2020-08-24,104856.0,107353.0,102171.0,102980.0,190974550993,1382528,835,107549.0,102171.0
2020-08-25,102880.0,108129.0,102880.0,107939.0,523628337886,3616588,2005,102980.0,108129.0
2020-08-26,111752.0,113335.0,108844.0,113185.0,478817947690,3153812,1992,107939.0,113335.0
2020-08-31,116672.0,116672.0,107526.0,108633.0,499552614041,3428244,2356,113185.0,107526.0
2020-09-01,108099.0,108100.0,103202.0,103858.0,263836421612,1893867,759,108633.0,103202.0
2020-09-02,98676.0,108993.0,98674.0,100389.0,1046950213526,7774874,3164,103858.0,108099.0
2020-09-05,105408.0,105408.0,105408.0,102337.0,40753263870,288233,311,100389.0,105408.0
2020-09-06,107453.0,107453.0,107453.0,107453.0,620698225198,4306397,546,102337.0,107453.0
2020-09-07,102880.0,109590.0,102083.0,104933.0,491488464787,3491828,2850,107453.0,105266.0
2020-09-08,104371.0,110180.0,99687.0,101509.0,844377635902,6201298,3440,104933.0,103566.0
2020-09-09,105713.0,106585.0,103626.0,106453.0,279641679455,1958372,911,101509.0,106585.0
2020-09-12,111776.0,111776.0,111776.0,107459.0,19838402512,132316,194,106453.0,111776.0
2020-09-13,112832.0,112832.0,112832.0,108781.0,26076978653,172297,308,107459.0,112832.0
2020-09-14,114219.0,114219.0,114219.0,110967.0,43117890300,281430,150,108781.0,114219.0
2020-09-15,116515.0,116515.0,116515.0,113765.0,55204400580,353220,167,110967.0,116515.0
2020-09-16,119454.0,119454.0,119454.0,119454.0,112778429119,703849,313,113765.0,119454.0
2020-09-19,125426.0,125426.0,125426.0,122861.0,59893815516,355998,348,119454.0,125426.0
2020-09-20,129004.0,129004.0,129004.0,129004.0,264561346654,1528894,869,122861.0,129004.0
2020-09-21,133419.0,135454.0,129346.0,133488.0,3874592016542,21639037,11850,129004.0,135454.0
2020-09-22,135689.0,138665.0,127482.0,134254.0,2393002720291,13288234,12863,133488.0,135188.0
2020-09-23,136055.0,138202.0,128817.0,134346.0,1012253563182,5617180,8172,134254.0,131918.0
2020-09-26,136428.0,138292.0,131210.0,134926.0,779215163071,4305419,5139,134346.0,136279.0
2020-09-27,136055.0,136055.0,128180.0,128735.0,306192897074,1773168,1168,134926.0,128180.0
2020-09-28,122299.0,130464.0,122299.0,123955.0,801792415796,4822252,3006,128735.0,129346.0
2020-09-29,125618.0,130152.0,125246.0,129412.0,763929208171,4400803,3775,123955.0,130152.0
2020-09-30,135882.0,135882.0,132702.0,135422.0,489388184084,2694121,2831,129412.0,135882.0
2020-10-03,139410.0,141647.0,132999.0,137860.0,661378525458,3576541,7241,135422.0,133893.0
2020-10-04,132112.0,138799.0,130967.0,132990.0,1106394373272,6202184,4776,137860.0,130967.0
2020-10-05,127109.0,130464.0,126341.0,126857.0,363892784692,2138510,2826,132990.0,126341.0
2020-10-06,133200.0,133200.0,126341.0,129672.0,52675289706,297346,479,126857.0,132551.0
2020-10-07,132850.0,135608.0,126737.0,130568.0,388382668811,2217565,3025,129672.0,130576.0
2020-10-10,126744.0,131955.0,124873.0,128362.0,183600637852,1066330,2262,130568.0,127855.0
2020-10-11,130464.0,134780.0,128362.0,133640.0,429979617813,2398636,3231,128362.0,129719.0
2020-10-12,128831.0,133640.0,126958.0,128519.0,352646478883,2045623,2277,133640.0,132253.0
2020-10-13,131731.0,132179.0,125618.0,129739.0,262243838798,1506914,1830,128519.0,130464.0
2020-10-14,130464.0,132395.0,127072.0,128659.0,139994054198,811190,1312,129739.0,128667.0
2020-10-18,125991.0,126737.0,122227.0,122765.0,169404031712,1028727,980,128659.0,122227.0
2020-10-19,116627.0,122263.0,116627.0,116753.0,415681942342,2654277,1876,122765.0,116627.0
2020-10-20,110915.0,120772.0,110915.0,113121.0,327918996470,2161122,2389,116753.0,116821.0
2020-10-21,118461.0,118776.0,113344.0,117725.0,219323439297,1388895,1918,113121.0,117037.0
2020-10-24,114063.0,117716.0,111839.0,112148.0,320406988289,2129916,1460,117725.0,111839.0
2020-10-26,106682.0,114734.0,106541.0,110117.0,342358226114,2317814,2488,112148.0,114540.0
2020-10-27,114801.0,114801.0,105862.0,109815.0,184980586823,1255788,1906,110117.0,111826.0
2020-10-28,109105.0,115306.0,109105.0,113811.0,431203897797,2824559,2751,109815.0,115306.0
2020-10-31,117790.0,119498.0,113996.0,117329.0,215158048734,1367117,2206,113811.0,115927.0
2020-11-01,116672.0,118834.0,112572.0,115360.0,159569011642,1031204,1469,117329.0,112573.0
2020-11-02,112497.0,117776.0,110326.0,113627.0,181737501609,1192386,1824,115360.0,112572.0
2020-11-04,119281.0,119308.0,116001.0,119270.0,324976718432,2031313,796,113627.0,119308.0
2020-11-07,113306.0,113306.0,113306.0,113306.0,281513608310,1852246,332,119270.0,113306.0
2020-11-08,107641.0,108404.0,107641.0,107642.0,178732035364,1237867,738,113306.0,107641.0
2020-11-09,107643.0,113024.0,103141.0,107572.0,244953066143,1697597,1981,107642.0,113024.0
2020-11-10,112951.0,112951.0,108844.0,112756.0,447150580778,2956423,2250,107572.0,112951.0
2020-11-11,114361.0,118036.0,112758.0,115571.0,192333170453,1240671,2318,112756.0,117119.0
2020-11-14,117880.0,121349.0,117127.0,121265.0,350524893395,2154945,1385,115571.0,121349.0
2020-11-15,126737.0,126737.0,118238.0,121236.0,280455923598,1724586,3082,121265.0,119282.0
2020-11-16,119952.0,124649.0,116301.0,122374.0,178802212137,1089274,1727,121236.0,121525.0
2020-11-17,122375.0,127298.0,121145.0,123916.0,217163467302,1306513,2206,122374.0,124500.0
2020-11-18,128749.0,128749.0,124127.0,126100.0,327318882083,1935125,2544,123916.0,126737.0
2020-11-21,129644.0,129644.0,123844.0,126691.0,306032017212,1800834,2020,126100.0,124947.0
2020-11-22,124947.0,132701.0,122263.0,128142.0,199710147944,1161880,1843,126691.0,128190.0
2020-11-23,130463.0,131933.0,125246.0,127985.0,176470271513,1027932,1942,128142.0,127855.0
2020-11-24,126072.0,129719.0,121587.0,123793.0,324015886566,1951295,2336,127985.0,123009.0
2020-11-25,126737.0,129982.0,123754.0,128600.0,363522765403,2107392,2726,123793.0,129982.0
2020-11-28,128601.0,135029.0,128600.0,134767.0,605637946673,3350283,2450,128600.0,135029.0
2020-11-29,140901.0,141505.0,136801.0,140472.0,658597420115,3495292,4529,134767.0,141505.0
2020-11-30,144453.0,144453.0,137994.0,140329.0,477938040491,2539083,4581,140472.0,138776.0
2020-12-01,134348.0,142019.0,134348.0,138549.0,409483501379,2203359,3223,140329.0,138590.0
2020-12-02,139179.0,139179.0,134937.0,137540.0,239994048617,1300845,2295,138549.0,136875.0
2020-12-05,137174.0,143883.0,136950.0,141958.0,193471050619,1016033,2418,137540.0,143257.0
2020-12-06,143891.0,149056.0,143212.0,147011.0,346788001097,1758599,2993,141958.0,145374.0
2020-12-07,145367.0,147313.0,140156.0,143228.0,277325401168,1443492,2701,147011.0,140379.0
2020-12-08,140156.0,144927.0,139412.0,141781.0,144342070499,758976,1840,143228.0,140678.0
2020-12-09,137919.0,143123.0,134788.0,138369.0,196151381435,1056835,2060,141781.0,138293.0
2020-12-12,141647.0,145287.0,141577.0,145173.0,1026034544082,5269022,3439,138369.0,145287.0
2020-12-13,145486.0,148871.0,143883.0,146303.0,445373464485,2269467,3224,145173.0,146261.0
2020-12-14,147193.0,147193.0,138988.0,140109.0,604955634186,3218909,2654,146303.0,139037.0
2020-12-15,134192.0,137174.0,133105.0,133727.0,443768135536,2473939,2791,140109.0,135757.0
2020-12-16,131955.0,140413.0,131955.0,138666.0,606698281375,3261788,2372,133727.0,140413.0
2020-12-19,145599.0,145599.0,145599.0,145599.0,193871217548,992674,466,138666.0,145599.0
2020-12-20,152879.0,152879.0,152879.0,152879.0,289281454756,1410668,840,145599.0,152879.0
2020-12-21,160523.0,160523.0,156558.0,160411.0,2958132835592,13747903,7605,152879.0,158383.0
2020-12-22,156557.0,168431.0,156557.0,164957.0,1125255419225,5085475,6544,160411.0,165503.0
2020-12-23,170722.0,173205.0,161775.0,170520.0,727800472731,3181917,5118,164957.0,173205.0
2020-12-26,176686.0,179041.0,167740.0,174048.0,511287597203,2190023,5310,170520.0,168895.0
2020-12-27,166621.0,177319.0,166248.0,169651.0,368529883782,1619456,3698,174048.0,169627.0
2020-12-28,166636.0,173331.0,166621.0,170850.0,267207798808,1165972,2347,169651.0,169976.0
2020-12-29,169089.0,172287.0,164012.0,167687.0,246448871679,1095674,2048,170850.0,165503.0
2020-12-30,162373.0,171467.0,162305.0,162962.0,258750189790,1183717,1897,167687.0,162521.0
2021-01-02,155066.0,159539.0,154814.0,155057.0,556771943799,2676944,2328,162962.0,155476.0
2021-01-03,154246.0,162809.0,150585.0,161754.0,417021200622,1922016,2721,155057.0,162809.0
2021-01-04,164892.0,169231.0,163371.0,166149.0,170916359512,766901,2125,161754.0,165205.0
2021-01-05,161776.0,165205.0,160284.0,161342.0,169134061454,781511,1750,166149.0,161104.0
2021-01-06,158048.0,168112.0,153321.0,161259.0,359228027682,1660736,2342,161342.0,164012.0
2021-01-09,167710.0,167710.0,153426.0,157400.0,308430269480,1460849,2306,161259.0,154982.0
2021-01-10,153658.0,160284.0,153658.0,156571.0,346755172357,1651069,1897,157400.0,156337.0
2021-01-11,153576.0,158786.0,149475.0,154228.0,165289425192,798979,1480,156571.0,150593.0
2021-01-12,149478.0,153575.0,146517.0,147573.0,348998383033,1763064,1839,154228.0,146518.0
2021-01-13,140528.0,145807.0,140312.0,142350.0,228321862953,1195761,1696,147573.0,140379.0
2021-01-16,135273.0,140070.0,135232.0,135320.0,202453256241,1115361,705,142350.0,135232.0
2021-01-18,128555.0,132326.0,128555.0,128608.0,781161750656,4528191,2007,135320.0,128555.0
2021-01-19,127482.0,135039.0,127482.0,134828.0,771811727445,4267587,2642,128608.0,135039.0
2021-01-20,137919.0,141569.0,136436.0,141174.0,177156005208,935521,864,134828.0,141569.0
2021-01-23,147984.0,148233.0,144263.0,148103.0,361895999867,1821683,1703,141174.0,148233.0
2021-01-24,152829.0,155066.0,140698.0,145404.0,485156892491,2487470,3574,148103.0,142095.0
2021-01-25,139411.0,149101.0,138188.0,142545.0,165634800391,866267,1617,145404.0,141460.0
2021-01-26,140901.0,143883.0,135683.0,138817.0,175808247965,944172,1441,142545.0,136428.0
2021-01-27,138665.0,143883.0,134192.0,139714.0,106355429433,567508,1183,138817.0,140909.0
2021-01-30,140156.0,146700.0,140156.0,146604.0,239773086208,1219294,1433,139714.0,146700.0
2021-01-31,149154.0,152084.0,139274.0,143103.0,131762856447,686432,1478,146604.0,143168.0
2021-02-01,140536.0,146856.0,138068.0,142467.0,89525117974,468761,1153,143103.0,140305.0
2021-02-02,141632.0,144919.0,135683.0,138530.0,134106885176,721708,1165,142467.0,139410.0
2021-02-03,141468.0,141468.0,131604.0,133596.0,141714941657,790816,1820,138530.0,131627.0
2021-02-06,135310.0,135310.0,128004.0,131016.0,161767219484,920489,1498,133596.0,132059.0
2021-02-07,137546.0,137567.0,134192.0,137544.0,159316647292,863518,534,131016.0,137567.0
2021-02-08,144421.0,144421.0,133483.0,140405.0,167111894961,887315,1610,137544.0,141274.0
2021-02-09,141632.0,146336.0,138367.0,143858.0,92337800501,476562,1229,140405.0,144405.0
2021-02-13,146999.0,152457.0,146999.0,150395.0,200245586451,992616,1739,143858.0,151338.0
2021-02-14,153933.0,153933.0,147388.0,148057.0,157843069554,794784,2496,150395.0,147388.0
2021-02-15,146567.0,148356.0,145097.0,145255.0,158750894031,814777,905,148057.0,145097.0
2021-02-16,147238.0,147238.0,142350.0,142375.0,131555981392,688859,658,145255.0,142385.0
2021-02-17,140572.0,144174.0,139970.0,141644.0,82360183777,433917,835,142375.0,143808.0
2021-02-20,142390.0,144174.0,140156.0,140502.0,102571895857,544248,896,141644.0,141274.0
2021-02-21,139939.0,139969.0,137693.0,137862.0,219149589475,1185085,802,140502.0,137693.0
2021-02-22,135105.0,137862.0,135105.0,136368.0,52578214713,290027,715,137862.0,135107.0
2021-02-23,133647.0,139902.0,133641.0,135578.0,117075031007,643763,1024,136368.0,139634.0
2021-02-24,136428.0,141945.0,134184.0,135530.0,119745321386,658683,1204,135578.0,134651.0
2021-02-27,134564.0,136428.0,132924.0,134545.0,47181609743,263530,650,135530.0,133297.0
2021-02-28,132883.0,133446.0,132089.0,132949.0,77602258223,436516,577,134545.0,132403.0
2021-03-01,134192.0,136427.0,130464.0,134387.0,122775534920,681096,983,132949.0,136309.0
2021-03-02,136801.0,138665.0,134192.0,135644.0,89599101320,491903,739,134387.0,135906.0
2021-03-03,134192.0,140827.0,134192.0,136828.0,64725080485,350934,798,135644.0,139082.0
2021-03-06,138665.0,140528.0,137033.0,138111.0,89808739810,484212,1093,136828.0,139775.0
2021-03-07,138202.0,146398.0,138202.0,144786.0,217249442275,1118624,1931,138111.0,146398.0
2021-03-08,148234.0,152814.0,146866.0,150658.0,145803606243,721488,2014,144786.0,152792.0
2021-03-09,153970.0,155969.0,147649.0,152123.0,311156755520,1524885,2011,150658.0,149176.0
2021-03-10,150562.0,155439.0,149081.0,150230.0,122314387044,606977,1252,152123.0,149124.0
2021-03-13,147611.0,153575.0,147611.0,151825.0,173617355305,852516,1425,150230.0,152084.0
2021-03-14,149184.0,156706.0,149184.0,153454.0,154734029510,751729,1515,151825.0,154171.0
2021-03-15,155737.0,161768.0,153500.0,158606.0,122289809841,574808,1727,153454.0,160282.0
2021-03-16,160210.0,168097.0,158793.0,166585.0,199386813532,892306,1701,158606.0,168038.0
2021-03-17,168603.0,173704.0,164072.0,169724.0,249644094813,1096556,2020,166585.0,166987.0
2021-03-27,171467.0,171467.0,166330.0,166559.0,133217041577,596274,734,169724.0,166330.0
2021-03-28,163266.0,164757.0,163228.0,163251.0,133925743984,611593,765,166559.0,163228.0
2021-03-30,159986.0,164012.0,159986.0,160447.0,158358260403,735805,1503,163251.0,161373.0
2021-03-31,159550.0,163117.0,158951.0,160688.0,72619436205,336763,865,160447.0,161775.0
2021-04-03,157475.0,161999.0,157475.0,157491.0,126807815542,600266,479,160688.0,157475.0
2021-04-04,154341.0,154341.0,154341.0,154961.0,77129523568,372556,219,157491.0,154341.0
2021-04-05,151862.0,156557.0,151862.0,152506.0,126505697329,618411,1236,154961.0,154842.0
2021-04-06,155647.0,155662.0,151338.0,152788.0,46675776861,227310,827,152506.0,151458.0
2021-04-07,149773.0,155066.0,149773.0,152190.0,28461343469,140690,693,152788.0,149888.0
2021-04-10,149191.0,150228.0,149147.0,150925.0,40942684818,204631,403,152190.0,149147.0
2021-04-11,147907.0,151331.0,147907.0,149302.0,60564816425,304433,857,150925.0,147909.0
2021-04-12,147666.0,156557.0,147666.0,152672.0,83985691158,408309,1705,149302.0,154543.0
