date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-07-04,4146.0,4146.0,4016.0,4141.0,5329554097220,137508280,36216,3950.0,4146.0
2020-07-05,4347.0,4347.0,4347.0,4347.0,1473293673020,36207758,12430,4141.0,4347.0
2020-07-06,4564.0,4564.0,4564.0,4564.0,770530899840,18036772,2876,4347.0,4564.0
2020-07-07,4791.0,4791.0,4791.0,4791.0,885660574500,19747170,2965,4564.0,4791.0
2020-07-08,5031.0,5031.0,4552.0,5021.0,13975209518450,297365032,111618,4791.0,5029.0
2020-07-11,5021.0,5272.0,4770.0,5142.0,4761874118160,98938612,40791,5021.0,5272.0
2020-07-12,5398.0,5398.0,5398.0,5398.0,436671669900,8641830,789,5142.0,5398.0
2020-07-15,5667.0,5667.0,5129.0,5637.0,16392439199410,310648792,154310,5398.0,5308.0
2020-07-18,5356.0,5356.0,5356.0,5356.0,1084228763920,21624028,27557,5637.0,5356.0
2020-07-19,5089.0,5624.0,5089.0,5433.0,13557912832140,266592164,105241,5356.0,5624.0
2020-07-22,5795.0,5869.0,5731.0,5805.0,4233502500580,78564497,18242,5433.0,5829.0
2020-07-25,6095.0,6095.0,6086.0,6095.0,3762068582550,66492181,33592,5805.0,6095.0
2020-07-26,6399.0,6399.0,6335.0,6395.0,5784742821860,97433497,62483,6095.0,6397.0
2020-07-27,6076.0,6714.0,6076.0,6299.0,14047176158920,240206530,156284,6395.0,6205.0
2020-07-28,6313.0,6614.0,5985.0,6193.0,9711121586120,168905318,111197,6299.0,5985.0
2020-07-29,5884.0,5884.0,5884.0,5884.0,568837695960,10414458,13351,6193.0,5884.0
2020-08-01,5590.0,6178.0,5590.0,5789.0,8054481265970,149869545,99888,5884.0,5593.0
2020-08-02,5500.0,6078.0,5500.0,5643.0,8882234596110,169547261,118428,5789.0,5500.0
2020-08-03,5569.0,5925.0,5362.0,5392.0,5389751563330,107663887,70098,5643.0,5362.0
2020-08-04,5362.0,5662.0,5123.0,5349.0,7528825973900,151617226,105331,5392.0,5284.0
2020-08-05,5494.0,5617.0,5278.0,5591.0,5928868111850,114228177,60429,5349.0,5617.0
2020-08-09,5870.0,5870.0,5860.0,5870.0,5822115532330,106848262,57153,5591.0,5870.0
2020-08-10,6160.0,6163.0,5577.0,5883.0,9706196627610,177748899,117877,5870.0,5577.0
2020-08-11,5589.0,5589.0,5589.0,5589.0,313845206600,6049445,7201,5883.0,5589.0
2020-08-12,5860.0,5867.0,5310.0,5521.0,4631343386630,90366574,50685,5589.0,5310.0
2020-08-15,5245.0,5245.0,5245.0,5245.0,698642585100,14348790,11430,5521.0,5245.0
2020-08-16,4983.0,4983.0,4983.0,4983.0,1993519650600,43093810,14580,5245.0,4983.0
2020-08-18,4734.0,4955.0,4734.0,4746.0,2502710443840,56798415,19583,4983.0,4734.0
2020-08-19,4509.0,4509.0,4509.0,4509.0,1009596851900,24118415,7806,4746.0,4509.0
2020-08-22,4734.0,4734.0,4309.0,4520.0,5046431742000,120277315,54441,4509.0,4433.0
2020-08-23,4481.0,4631.0,4295.0,4313.0,4661464553230,116409325,27546,4520.0,4295.0
2020-08-24,4417.0,4510.0,4098.0,4133.0,7125073892900,185680271,47000,4313.0,4298.0
2020-08-25,4339.0,4339.0,4339.0,4339.0,386070265920,9584664,3465,4133.0,4339.0
2020-08-26,4555.0,4555.0,4555.0,4555.0,531110383300,12558770,1617,4339.0,4555.0
2020-08-31,4783.0,4783.0,4579.0,4770.0,11129534091000,251325492,62373,4555.0,4783.0
2020-09-01,4768.0,4966.0,4537.0,4738.0,5115303293110,116313593,51145,4770.0,4602.0
2020-09-02,4530.0,4664.0,4502.0,4509.0,2337038177450,55827095,18840,4738.0,4502.0
2020-09-19,4470.0,4693.0,4247.0,4517.0,1694694647420,40416505,12428,4509.0,4686.0
2020-09-20,4742.0,4742.0,4320.0,4633.0,8831757971120,205360894,89883,4517.0,4585.0
2020-09-21,4567.0,4683.0,4401.0,4468.0,3924413157540,94615279,40026,4633.0,4447.0
2020-09-22,4578.0,4631.0,4246.0,4418.0,4195659822120,102296156,41199,4468.0,4519.0
2020-09-23,4535.0,4638.0,4427.0,4608.0,4675904949620,109306379,41519,4418.0,4638.0
2020-09-26,4707.0,4838.0,4470.0,4707.0,3593922189660,82245762,40669,4608.0,4656.0
2020-09-27,4524.0,4546.0,4473.0,4484.0,302362998550,7262612,3987,4707.0,4473.0
2020-09-28,4260.0,4260.0,4260.0,4260.0,151011115150,3818233,1137,4484.0,4260.0
2020-09-29,4048.0,4163.0,4048.0,4052.0,3733553004520,99234253,26756,4260.0,4048.0
2020-09-30,4018.0,4130.0,3850.0,3944.0,4580197313620,125117792,36414,4052.0,4129.0
2020-10-03,4029.0,4141.0,3996.0,4127.0,1288741338940,33642803,12891,3944.0,4141.0
2020-10-04,4192.0,4296.0,3921.0,4056.0,2681756739680,71233348,31121,4127.0,3923.0
2020-10-05,3853.0,4007.0,3853.0,3861.0,1756626858550,49017896,16460,4056.0,3853.0
2020-10-06,3781.0,4053.0,3669.0,3878.0,3651262004570,101434827,44624,3861.0,4053.0
2020-10-07,4039.0,4072.0,3932.0,4049.0,2619510419250,69684041,23356,3878.0,4072.0
2020-10-10,4039.0,4251.0,3905.0,4167.0,2106475565960,54460089,24103,4049.0,4251.0
2020-10-11,4375.0,4375.0,4201.0,4352.0,2673202576210,66175933,24042,4167.0,4244.0
2020-10-12,4266.0,4513.0,4145.0,4317.0,2749351875240,68593586,32001,4352.0,4309.0
2020-10-13,4417.0,4533.0,4180.0,4455.0,4029884405920,97443089,31833,4317.0,4533.0
2020-10-14,4535.0,4677.0,4309.0,4534.0,4409224915940,104761748,51253,4455.0,4451.0
2020-10-18,4308.0,4308.0,4308.0,4308.0,1425286829190,35641081,5995,4534.0,4308.0
2020-10-19,4093.0,4093.0,4093.0,4093.0,472253854000,12427733,1385,4308.0,4093.0
2020-10-20,3889.0,3889.0,3889.0,3889.0,131938027300,3654793,1336,4093.0,3889.0
2020-10-21,3770.0,3983.0,3695.0,3756.0,1725638961320,49485902,19622,3889.0,3695.0
2020-10-24,3569.0,3569.0,3569.0,3569.0,253942642680,7665036,1152,3756.0,3569.0
2020-10-26,3391.0,3391.0,3391.0,3391.0,222100371800,7055285,900,3569.0,3391.0
2020-10-27,3222.0,3222.0,3222.0,3222.0,165685248600,5539460,980,3391.0,3222.0
2020-10-28,3061.0,3176.0,3061.0,3066.0,3587846272330,126082058,32352,3222.0,3071.0
2020-10-31,3019.0,3218.0,3017.0,3110.0,1593422911850,55195306,27183,3066.0,3103.0
2020-11-01,2976.0,3098.0,2955.0,2959.0,1029089400680,37459286,9205,3110.0,2955.0
2020-11-02,2811.0,2833.0,2811.0,2811.0,346321798170,13268420,3981,2959.0,2811.0
2020-11-04,2811.0,2952.0,2673.0,2890.0,1870998138460,69735802,23570,2811.0,2952.0
2020-11-07,2746.0,2746.0,2746.0,2746.0,228751746240,8974176,1457,2890.0,2746.0
2020-11-08,2609.0,2609.0,2609.0,2699.0,36471420580,1505839,515,2746.0,2609.0
2020-11-09,2565.0,2565.0,2565.0,2565.0,726951919700,30531370,4042,2699.0,2565.0
2020-11-10,2532.0,2596.0,2437.0,2482.0,1270580100510,55153311,14039,2565.0,2437.0
2020-11-11,2434.0,2531.0,2358.0,2424.0,2424554373560,107770816,29025,2482.0,2462.0
2020-11-14,2488.0,2544.0,2488.0,2536.0,773767679280,32872444,6812,2424.0,2544.0
2020-11-15,2662.0,2662.0,2425.0,2580.0,2594778197660,108346088,29702,2536.0,2516.0
2020-11-16,2488.0,2708.0,2465.0,2684.0,2332628075950,93594734,16843,2580.0,2708.0
2020-11-17,2779.0,2818.0,2736.0,2814.0,866207493760,33167033,4784,2684.0,2818.0
2020-11-18,2954.0,2954.0,2954.0,2954.0,784500430980,28610519,2000,2814.0,2954.0
2020-11-21,3101.0,3101.0,2911.0,3071.0,4691896368150,164576994,35754,2954.0,3002.0
2020-11-22,2962.0,3224.0,2918.0,3112.0,5340902789780,184893229,48094,3071.0,3180.0
2020-11-23,3199.0,3263.0,3123.0,3193.0,2487577064320,83933779,30328,3112.0,3237.0
2020-11-24,3253.0,3285.0,3033.0,3089.0,3950033544140,137730241,37473,3193.0,3033.0
2020-11-25,2935.0,3151.0,2935.0,3010.0,5456187428040,195260723,52973,3089.0,2976.0
2020-11-28,2876.0,3068.0,2861.0,2968.0,3472634049850,126031062,43513,3010.0,2958.0
2020-11-29,2984.0,3115.0,2920.0,3059.0,3394824088190,119537261,29332,2968.0,3115.0
2020-11-30,3178.0,3212.0,3124.0,3206.0,3522723940850,118368977,25645,3059.0,3193.0
2020-12-01,3156.0,3365.0,3113.0,3329.0,5229148661640,169220227,40387,3206.0,3339.0
2020-12-02,3372.0,3390.0,3163.0,3252.0,3011262585620,99731928,34791,3329.0,3163.0
2020-12-05,3122.0,3282.0,3090.0,3179.0,2295609171470,77803799,28767,3252.0,3152.0
2020-12-06,3196.0,3337.0,3194.0,3331.0,4026042214250,130213582,20735,3179.0,3337.0
2020-12-07,3390.0,3497.0,3197.0,3388.0,3723583477420,118402965,34754,3331.0,3294.0
2020-12-08,3391.0,3533.0,3315.0,3418.0,2350685252260,74094815,32378,3388.0,3407.0
2020-12-09,3442.0,3494.0,3285.0,3389.0,1932627388630,61423854,26661,3418.0,3415.0
2020-12-12,3458.0,3544.0,3340.0,3460.0,2308517710750,71876203,32163,3389.0,3377.0
2020-12-13,3393.0,3632.0,3340.0,3575.0,4038099716380,121647906,31195,3460.0,3632.0
2020-12-14,3662.0,3684.0,3397.0,3522.0,3295684084000,100776326,31412,3575.0,3397.0
2020-12-15,3348.0,3436.0,3347.0,3353.0,745992121030,23962693,3185,3522.0,3347.0
2020-12-16,3186.0,3275.0,3186.0,3192.0,3451963318370,116492949,28151,3353.0,3186.0
2020-12-19,3124.0,3270.0,3032.0,3149.0,2558490611320,87535795,23745,3192.0,3170.0
2020-12-20,3156.0,3226.0,2991.0,3042.0,1527745125880,54095261,16962,3149.0,2991.0
2020-12-21,2995.0,3178.0,2925.0,3054.0,1580408898270,55744578,20023,3042.0,3014.0
2020-12-22,3016.0,3206.0,2973.0,3144.0,2613146072630,89536260,25321,3054.0,3206.0
2020-12-23,3232.0,3261.0,3070.0,3152.0,1674559028920,57231607,19333,3144.0,3124.0
2020-12-26,3070.0,3150.0,2995.0,3004.0,1262251786050,45254168,13561,3152.0,2995.0
2020-12-27,2887.0,3080.0,2855.0,2932.0,2135253751970,78446064,24251,3004.0,3005.0
2020-12-28,2984.0,3079.0,2973.0,3073.0,2394242996060,83910400,17488,2932.0,3079.0
2020-12-29,3092.0,3118.0,2920.0,2945.0,1507325016920,55132702,15244,3073.0,2920.0
2020-12-30,2824.0,2944.0,2799.0,2827.0,1603308701340,61095359,15278,2945.0,2799.0
2021-01-02,2705.0,2765.0,2685.0,2687.0,907704468750,36390620,9591,2827.0,2685.0
2021-01-03,2577.0,2740.0,2553.0,2623.0,1182515190270,48554424,16143,2687.0,2608.0
2021-01-04,2670.0,2753.0,2601.0,2710.0,1125186043340,44718742,14526,2623.0,2725.0
2021-01-05,2715.0,2715.0,2576.0,2594.0,750965053400,31183344,11390,2710.0,2576.0
2021-01-06,2488.0,2528.0,2465.0,2468.0,730161115190,31865734,6919,2594.0,2465.0
2021-01-09,2352.0,2468.0,2345.0,2356.0,1239638925300,56690051,13806,2468.0,2348.0
2021-01-10,2382.0,2473.0,2371.0,2459.0,1001521045590,43859683,12383,2356.0,2473.0
2021-01-11,2478.0,2542.0,2336.0,2395.0,917790917000,41287732,12441,2459.0,2340.0
2021-01-12,2291.0,2340.0,2275.0,2276.0,648593369160,30694728,5550,2395.0,2275.0
2021-01-13,2164.0,2299.0,2163.0,2176.0,1097726129270,54342017,12364,2276.0,2164.0
2021-01-16,2094.0,2153.0,2067.0,2070.0,723809698300,37668240,6091,2176.0,2067.0
2021-01-18,1969.0,2025.0,1967.0,1968.0,362608296500,19845413,3059,2070.0,1967.0
2021-01-19,1870.0,2066.0,1870.0,2038.0,984683486590,52040918,8591,1968.0,2066.0
2021-01-20,2101.0,2139.0,2066.0,2136.0,326820543290,16476983,1982,2038.0,2139.0
2021-01-23,2243.0,2243.0,2243.0,2243.0,160241109180,7696499,1006,2136.0,2243.0
2021-01-24,2355.0,2355.0,2245.0,2344.0,2866932307430,131749501,20391,2243.0,2355.0
2021-01-25,2338.0,2460.0,2243.0,2431.0,1544172803840,68413972,10271,2344.0,2460.0
2021-01-26,2521.0,2551.0,2311.0,2411.0,2541637051440,113555743,23794,2431.0,2311.0
2021-01-27,2370.0,2503.0,2291.0,2425.0,1955869732810,86880461,18829,2411.0,2475.0
2021-01-30,2478.0,2545.0,2445.0,2542.0,957213116610,40555616,6846,2425.0,2545.0
2021-01-31,2655.0,2657.0,2415.0,2498.0,2107927426130,90906378,20942,2542.0,2417.0
2021-02-01,2387.0,2500.0,2374.0,2402.0,1143017111610,51263138,8285,2498.0,2374.0
2021-02-02,2294.0,2348.0,2283.0,2286.0,992420527140,46768232,8086,2402.0,2283.0
2021-02-03,2219.0,2317.0,2172.0,2187.0,452574205060,22290085,3965,2286.0,2172.0
2021-02-06,2080.0,2101.0,2078.0,2078.0,591996226780,30687187,4814,2187.0,2078.0
2021-02-07,2091.0,2181.0,2091.0,2173.0,300266820510,14886951,3394,2078.0,2181.0
2021-02-08,2280.0,2280.0,2154.0,2256.0,829688887980,39624067,10389,2173.0,2271.0
2021-02-09,2311.0,2368.0,2208.0,2348.0,978637260050,44887711,8742,2256.0,2368.0
2021-02-13,2488.0,2488.0,2470.0,2488.0,937956635520,40608743,5591,2348.0,2488.0
2021-02-14,2637.0,2637.0,2564.0,2634.0,3653241731840,149413388,18526,2488.0,2637.0
2021-02-15,2674.0,2791.0,2587.0,2759.0,3621611031050,141431881,27022,2634.0,2791.0
2021-02-16,2819.0,2844.0,2704.0,2720.0,2608291860980,103307563,18389,2759.0,2705.0
2021-02-17,2789.0,2882.0,2721.0,2796.0,1870280551350,72057894,16831,2720.0,2797.0
2021-02-20,2803.0,2844.0,2741.0,2750.0,1157163982770,45333209,6499,2796.0,2741.0
2021-02-21,2695.0,2695.0,2695.0,2695.0,174001389840,6954492,937,2750.0,2695.0
2021-02-22,2641.0,2641.0,2641.0,2641.0,126201595680,5146884,413,2695.0,2641.0
2021-02-23,2589.0,2731.0,2589.0,2633.0,2277501298810,93202086,19559,2641.0,2690.0
