date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-12-09,6493.0,6493.0,6493.0,6493.0,14168872032090,341995463,4519898,157.0,6493.0
2020-12-12,6818.0,6818.0,6818.0,6661.0,31565122500,725635,10094,6493.0,6818.0
2020-12-13,6993.0,6993.0,6993.0,6822.0,30347980660,680143,9494,6661.0,6993.0
2020-12-14,7162.0,7162.0,7162.0,7162.0,103881675400,2273122,10887,6822.0,7162.0
2020-12-15,7520.0,7520.0,7520.0,7520.0,127954551380,2666831,16318,7162.0,7520.0
2020-12-16,7894.0,7894.0,7894.0,7894.0,89775962100,1782330,17291,7520.0,7894.0
2020-12-19,8288.0,8288.0,8288.0,8288.0,118731516880,2245301,17189,7894.0,8288.0
2020-12-20,8701.0,8701.0,8701.0,8701.0,316784961120,5705781,29029,8288.0,8701.0
2020-12-21,9136.0,9136.0,9136.0,9136.0,219297472200,3762180,30369,8701.0,9136.0
2020-12-22,9592.0,9592.0,9592.0,9592.0,799783020000,13068350,70051,9136.0,9592.0
2020-12-23,10071.0,10071.0,10071.0,10071.0,419413453200,6526820,53845,9592.0,10071.0
2020-12-26,10574.0,10574.0,10505.0,10574.0,7295672842810,108133476,579968,10071.0,10574.0
2020-12-27,10648.0,10971.0,10313.0,10599.0,3118787665800,46113231,375224,10574.0,10601.0
2020-12-28,10469.0,10469.0,10070.0,10128.0,475410362290,7357217,19405,10599.0,10070.0
2020-12-29,9621.0,9621.0,9621.0,9621.0,202825315980,3303882,3252,10128.0,9621.0
2020-12-30,9142.0,9568.0,9142.0,9195.0,5042767599160,85944794,507703,9621.0,9142.0
2021-01-02,8949.0,9059.0,8736.0,8770.0,1050870879000,18778812,63412,9195.0,8736.0
2021-01-03,8565.0,9208.0,8542.0,9123.0,3414317611800,58655954,199725,8770.0,9208.0
2021-01-04,9306.0,9482.0,8667.0,8822.0,2332894454340,41445964,111866,9123.0,8667.0
2021-01-05,8589.0,8825.0,8382.0,8484.0,1922580434140,35518298,87992,8822.0,8382.0
2021-01-06,8347.0,8440.0,8060.0,8118.0,1274053116690,24597041,78000,8484.0,8060.0
2021-01-09,7993.0,8299.0,7713.0,7772.0,1095396375110,22088792,63608,8118.0,7714.0
2021-01-10,7946.0,8150.0,7835.0,8026.0,855064599650,16697872,49943,7772.0,8017.0
2021-01-11,8023.0,8216.0,7711.0,7959.0,819854300820,16144031,44783,8026.0,7849.0
2021-01-12,7728.0,7728.0,7562.0,7567.0,806249649990,16699353,34995,7959.0,7562.0
2021-01-13,7241.0,7496.0,7195.0,7271.0,498178703430,10739965,35347,7567.0,7224.0
2021-01-16,7131.0,7187.0,6909.0,6918.0,685697127250,15533442,34878,7271.0,6909.0
2021-01-18,6708.0,6738.0,6573.0,6611.0,447934982550,10618890,35237,6918.0,6738.0
2021-01-19,6645.0,6940.0,6645.0,6923.0,197853781030,4479860,15440,6611.0,6940.0
2021-01-20,7267.0,7267.0,7267.0,7267.0,141174485140,3044522,11450,6923.0,7267.0
2021-01-23,7628.0,7629.0,7382.0,7620.0,1533033715220,31528545,32625,7267.0,7629.0
2021-01-24,7727.0,7727.0,7239.0,7360.0,708413471870,15086105,22757,7620.0,7239.0
2021-01-25,6993.0,7245.0,6993.0,7028.0,713177055080,15903881,25609,7360.0,6995.0
2021-01-26,6851.0,7170.0,6686.0,6805.0,424030910390,9766182,23112,7028.0,6698.0
2021-01-27,6822.0,7145.0,6633.0,7015.0,424488647430,9482611,26100,6805.0,7145.0
2021-01-30,7288.0,7365.0,7225.0,7358.0,485923004030,10350397,21457,7015.0,7365.0
2021-01-31,7523.0,7590.0,7057.0,7236.0,537144675970,11635126,24941,7358.0,7277.0
2021-02-01,7208.0,7405.0,6880.0,7108.0,293157699720,6464539,19479,7236.0,6934.0
2021-02-02,6896.0,7131.0,6755.0,6877.0,238256354610,5429996,19598,7108.0,6883.0
2021-02-03,6810.0,7162.0,6583.0,6706.0,256897286720,6003775,21434,6877.0,6746.0
2021-02-06,6767.0,6767.0,6496.0,6546.0,356332489870,8531031,16661,6706.0,6506.0
2021-02-07,6724.0,6872.0,6724.0,6857.0,162865891110,3723068,12567,6546.0,6872.0
2021-02-08,7037.0,7037.0,6641.0,6841.0,292974815100,6711959,17426,6857.0,6760.0
2021-02-09,6844.0,7100.0,6675.0,6874.0,327926708220,7476589,21085,6841.0,6987.0
2021-02-13,7131.0,7286.0,6973.0,7145.0,338988030630,7435022,20770,6874.0,7233.0
2021-02-14,7349.0,7349.0,7003.0,7133.0,290781158990,6389557,11756,7145.0,7003.0
2021-02-15,6990.0,7081.0,6990.0,6990.0,179547095300,4025358,6323,7133.0,6990.0
2021-02-16,6851.0,6852.0,6851.0,6851.0,85368619490,1953066,2021,6990.0,6851.0
2021-02-17,6849.0,6849.0,6714.0,6724.0,206179680880,4806298,14813,6851.0,6719.0
2021-02-20,6603.0,6724.0,6590.0,6593.0,254976945010,6060742,12134,6724.0,6590.0
2021-02-21,6517.0,6722.0,6488.0,6531.0,307555770760,7379926,13376,6593.0,6498.0
2021-02-22,6583.0,6669.0,6551.0,6573.0,244689965830,5834234,25282,6531.0,6575.0
2021-02-23,6583.0,6849.0,6583.0,6705.0,228679453000,5345511,31384,6573.0,6780.0
2021-02-24,6778.0,6780.0,6572.0,6597.0,242098805630,5751527,38773,6705.0,6584.0
2021-02-27,6468.0,6581.0,6468.0,6506.0,145710343500,3509838,10881,6597.0,6504.0
2021-02-28,6509.0,6526.0,6457.0,6507.0,228024729160,5491959,13057,6506.0,6506.0
2021-03-01,6426.0,6664.0,6426.0,6528.0,162952819070,3912669,17647,6507.0,6584.0
2021-03-02,6507.0,6744.0,6507.0,6617.0,147697538740,3498655,18108,6528.0,6614.0
2021-03-03,6614.0,6713.0,6509.0,6609.0,189656868170,4497265,14204,6617.0,6587.0
2021-03-06,6525.0,6703.0,6525.0,6586.0,146121534460,3477248,14046,6609.0,6631.0
2021-03-07,6535.0,6634.0,6535.0,6583.0,83862230630,1996805,12898,6586.0,6589.0
2021-03-08,6540.0,6744.0,6540.0,6648.0,220992773470,5209348,26149,6583.0,6648.0
2021-03-09,6615.0,6739.0,6567.0,6641.0,210441675030,4966296,29046,6648.0,6567.0
2021-03-10,6545.0,6708.0,6510.0,6598.0,118029622810,2803450,9594,6641.0,6600.0
2021-03-13,6598.0,6833.0,6506.0,6694.0,219795907770,5145994,13901,6598.0,6739.0
2021-03-14,6695.0,6841.0,6630.0,6725.0,122298381490,2849822,12449,6694.0,6694.0
2021-03-15,6661.0,6974.0,6630.0,6838.0,328555852310,7530979,13674,6725.0,6907.0
2021-03-16,6941.0,7247.0,6896.0,7169.0,794144866230,17363093,16965,6838.0,7247.0
2021-03-17,7278.0,7382.0,7057.0,7198.0,288698683610,6285200,11220,7169.0,7178.0
2021-03-27,7070.0,7357.0,7056.0,7139.0,171150614190,3757544,8881,7198.0,7056.0
2021-03-28,7053.0,7186.0,6996.0,7003.0,181452905880,4061313,4837,7139.0,7001.0
2021-03-30,6974.0,7139.0,6865.0,7024.0,143455628430,3200895,9512,7003.0,7100.0
2021-03-31,7054.0,7131.0,6885.0,6946.0,64421810080,1453617,5673,7024.0,6885.0
2021-04-03,6808.0,6880.0,6808.0,6808.0,85501159150,1968050,3853,6946.0,6808.0
2021-04-04,6673.0,6777.0,6673.0,6675.0,102950720980,2417230,4930,6808.0,6673.0
2021-04-05,6542.0,6698.0,6542.0,6583.0,63960426400,1522814,7069,6675.0,6614.0
2021-04-06,6611.0,6733.0,6535.0,6586.0,71936917240,1711982,7113,6583.0,6598.0
2021-04-07,6520.0,6586.0,6514.0,6550.0,62893424820,1504856,5264,6586.0,6551.0
2021-04-10,6420.0,6656.0,6420.0,6540.0,173359093450,4154523,8880,6550.0,6498.0
2021-04-11,6443.0,6630.0,6443.0,6550.0,152676527980,3653684,6434,6540.0,6535.0
2021-04-12,6528.0,6738.0,6512.0,6642.0,129592210970,3057765,8051,6550.0,6650.0
2021-04-13,6662.0,7029.0,6662.0,6863.0,119607023480,2731388,9111,6642.0,6835.0
2021-04-14,6863.0,6863.0,6727.0,6733.0,101936160780,2373020,5001,6863.0,6727.0
