,date,open,high,low,adjClose,value,volume,count,yesterday,close
0,2021-02-07,9866.0,9866.0,9866.0,9866.0,386202670000,38620267,2699,9866.0,9866.0
1,2021-02-08,9866.0,9866.0,9866.0,9866.0,164729980000,16472998,2054,9866.0,9866.0
2,2021-02-09,9866.0,9866.0,9866.0,9866.0,99618480000,9961848,2820,9866.0,9866.0
3,2021-02-13,9866.0,9866.0,9866.0,9866.0,339448870000,33944887,5422,9866.0,9866.0
4,2021-03-16,10162.0,10409.0,10014.0,10231.0,46633214250,4498867,892,9866.0,10379.0
5,2021-03-17,10497.0,10497.0,9896.0,10073.0,78886865030,7729823,2058,10231.0,10063.0
6,2021-03-27,10271.0,10271.0,9915.0,9994.0,43724248560,4317732,916,10073.0,9994.0
7,2021-03-28,9975.0,10063.0,9866.0,9975.0,32351591590,3199700,663,9994.0,10014.0
8,2021-03-30,10014.0,10063.0,9925.0,10004.0,33896110620,3342509,478,9975.0,10014.0
9,2021-03-31,9965.0,10004.0,9866.0,9896.0,11896197240,1186290,386,10004.0,9886.0
10,2021-04-03,9896.0,9896.0,9629.0,9827.0,23985913190,2407497,344,9896.0,9698.0
11,2021-04-04,9777.0,9777.0,9452.0,9590.0,9834205880,1011795,286,9827.0,9471.0
12,2021-04-05,9264.0,9600.0,9254.0,9462.0,11892575800,1239598,276,9590.0,9491.0
13,2021-04-06,9521.0,9708.0,9274.0,9392.0,12005112080,1261256,260,9462.0,9363.0
14,2021-04-07,9422.0,9550.0,9373.0,9373.0,48272651150,5080980,255,9392.0,9373.0
15,2021-04-10,9274.0,9373.0,9274.0,9274.0,10624179500,1130089,197,9373.0,9274.0
16,2021-04-11,9175.0,9225.0,9175.0,9175.0,7410552530,796629,211,9274.0,9175.0
17,2021-04-12,9087.0,9323.0,8909.0,9175.0,14334693460,1541535,170,9175.0,9294.0
18,2021-04-13,9264.0,9698.0,9264.0,9422.0,2962519230,310221,152,9175.0,9392.0
19,2021-04-14,9284.0,9373.0,9175.0,9274.0,3226747340,343152,150,9422.0,9175.0
20,2021-04-17,9077.0,9274.0,9077.0,9185.0,4484127090,481534,110,9274.0,9215.0
21,2021-04-18,8998.0,9077.0,8978.0,9018.0,2444233590,267523,108,9185.0,9008.0
22,2021-04-19,8998.0,9166.0,8988.0,9027.0,2741907660,299724,81,9018.0,9096.0
23,2021-04-20,9077.0,9244.0,8978.0,9027.0,4264903430,465910,126,9027.0,9027.0
24,2021-04-21,8988.0,9087.0,8978.0,8978.0,4240328070,465860,84,9027.0,8978.0
