,date,open,high,low,adjClose,value,volume,count,yesterday,close
0,2021-06-26,10007.0,10007.0,10007.0,10007.0,425463270000,42546327,1516,10007.0,10007.0
1,2021-06-27,10007.0,10007.0,10007.0,10007.0,25198800000,2519880,1030,10007.0,10007.0
2,2021-06-28,10007.0,10007.0,10007.0,10007.0,40453830000,4045383,1055,10007.0,10007.0
3,2021-06-29,10007.0,10007.0,10007.0,10007.0,22123440000,2212344,789,10007.0,10007.0
4,2021-06-30,10007.0,10007.0,10007.0,10007.0,218041650000,21804165,1348,10007.0,10007.0
5,2021-08-08,10239.0,10239.0,10239.0,10239.0,2383145352,232911,50,10007.0,10239.0
6,2021-08-09,10257.0,10257.0,10244.0,10246.0,33608325899,3282236,603,10239.0,10247.0
7,2021-08-10,10249.0,10252.0,10248.0,10248.0,30829755390,3010394,394,10246.0,10252.0
8,2021-08-11,10253.0,10257.0,10252.0,10253.0,18552248703,1810697,290,10248.0,10254.0
9,2021-08-14,10267.0,10273.0,9529.0,10265.0,26565949773,2589807,309,10253.0,10272.0
10,2021-08-15,10270.0,10272.0,10265.0,10268.0,14528651997,1415894,243,10265.0,10268.0
11,2021-08-22,10286.0,10307.0,10284.0,10287.0,16160268084,1572018,217,10268.0,10307.0
12,2021-08-23,10307.0,10387.0,10007.0,10290.0,5599012442,544510,201,10287.0,10347.0
13,2021-08-24,10331.0,10331.0,10249.0,10315.0,15061381808,1461083,179,10290.0,10297.0
14,2021-08-25,10327.0,10327.0,10267.0,10315.0,18504724625,1795201,237,10315.0,10320.0
15,2021-08-28,10347.0,10347.0,10207.0,10321.0,12249500982,1187621,238,10315.0,10327.0
16,2021-08-29,10327.0,10357.0,10317.0,10326.0,8457155624,819608,150,10321.0,10326.0
17,2021-08-30,10326.0,10326.0,10315.0,10317.0,2616355221,253762,155,10326.0,10319.0
18,2021-08-31,10319.0,10322.0,10211.0,10320.0,11473829396,1112609,126,10317.0,10320.0
19,2021-09-01,10324.0,10327.0,10317.0,10324.0,7822156618,758175,96,10320.0,10324.0
20,2021-09-04,10405.0,10405.0,10278.0,10328.0,15434700899,1495441,127,10324.0,10328.0
21,2021-09-05,10336.0,10336.0,10307.0,10331.0,21423766622,2075054,127,10328.0,10332.0
22,2021-09-06,10336.0,10406.0,10257.0,10333.0,17282331457,1673601,274,10331.0,10406.0
23,2021-09-07,10397.0,10397.0,10347.0,10369.0,3561727383,343728,181,10333.0,10367.0
24,2021-09-08,10369.0,10387.0,10367.0,10371.0,1739393347,167830,150,10369.0,10371.0
25,2021-09-11,10375.0,10377.0,10375.0,10375.0,285725354726,27558384,594,10371.0,10375.0
26,2021-09-12,10382.0,10387.0,10382.0,10385.0,1008198833,97152,38,10375.0,10385.0
27,2021-09-13,10401.0,10401.0,10395.0,10395.0,2152750743,207233,57,10385.0,10395.0
28,2021-09-14,10402.0,10407.0,10401.0,10402.0,1765225588,169818,81,10395.0,10401.0
29,2021-09-15,10409.0,10417.0,10408.0,10409.0,1559979335,149962,93,10402.0,10417.0
30,2021-09-18,10417.0,10427.0,10417.0,10424.0,1775310386,170428,53,10409.0,10427.0
31,2021-09-19,10435.0,10437.0,10431.0,10432.0,661352995,63439,31,10424.0,10432.0
32,2021-09-20,10437.0,10442.0,10437.0,10438.0,1920902610,184152,60,10432.0,10438.0
33,2021-09-21,10447.0,10447.0,10444.0,10446.0,2128706748,203918,65,10438.0,10447.0
34,2021-09-22,10452.0,10456.0,10452.0,10454.0,5447407333,521443,68,10446.0,10454.0
35,2021-09-25,10477.0,10482.0,10473.0,10480.0,5480519281,523321,110,10454.0,10482.0
36,2021-09-26,10490.0,10527.0,10490.0,10502.0,18433438754,1756458,156,10480.0,10507.0
37,2021-09-28,10537.0,10582.0,10537.0,10573.0,25141440812,2379371,270,10502.0,10547.0
38,2021-09-29,10572.0,10607.0,10553.0,10603.0,11795248619,1113218,164,10573.0,10607.0
39,2021-10-02,10621.0,10621.0,10612.0,10619.0,22274951558,2099073,252,10603.0,10617.0
40,2021-10-03,10627.0,10627.0,10622.0,10627.0,52638943056,4956723,419,10619.0,10627.0
41,2021-10-04,10633.0,10633.0,10626.0,10629.0,14501394007,1365186,261,10627.0,10627.0
42,2021-10-06,10636.0,10647.0,10636.0,10646.0,30585079048,2874746,277,10629.0,10647.0
43,2021-10-09,10654.0,10663.0,10653.0,10662.0,25245296022,2369374,266,10646.0,10663.0
44,2021-10-10,10669.0,10670.0,10661.0,10669.0,45294969426,4248079,390,10662.0,10669.0
45,2021-10-11,10669.0,10676.0,10666.0,10675.0,40775396542,3822165,304,10669.0,10676.0
46,2021-10-12,10682.0,10682.0,10677.0,10681.0,39370654274,3688336,308,10675.0,10682.0
47,2021-10-13,10691.0,10692.0,10688.0,10691.0,197208461504,18458100,650,10681.0,10692.0
48,2021-10-16,10696.0,10706.0,10696.0,10703.0,65281219339,6103571,376,10691.0,10705.0
49,2021-10-17,10713.0,10812.0,10707.0,10712.0,107618955435,10052682,546,10703.0,10712.0
50,2021-10-18,10719.0,10719.0,10712.0,10717.0,42183327038,3938532,358,10712.0,10717.0
51,2021-10-19,10724.0,10725.0,10715.0,10721.0,38107001953,3556739,361,10717.0,10722.0
52,2021-10-20,10735.0,10736.0,10722.0,10732.0,24415575939,2276454,283,10721.0,10731.0
53,2021-10-23,10752.0,10752.0,10740.0,10748.0,60654694128,5646809,393,10732.0,10748.0
54,2021-10-25,10757.0,10762.0,10757.0,10761.0,42667597377,3967594,401,10748.0,10762.0
55,2021-10-26,10758.0,10768.0,10758.0,10767.0,56206933915,5223614,360,10761.0,10768.0
56,2021-10-27,10774.0,10774.0,10765.0,10771.0,22842908311,2122222,316,10767.0,10769.0
57,2021-10-30,10784.0,10792.0,10782.0,10785.0,24655387921,2287599,394,10771.0,10786.0
58,2021-10-31,10790.0,10798.0,10789.0,10795.0,44046452674,4082764,380,10785.0,10795.0
