,date,open,high,low,adjClose,value,volume,count,yesterday,close
0,2020-06-16,10000.0,10000.0,10000.0,10000.0,990000000000,99000000,4646,10000.0,10000.0
1,2020-06-21,10000.0,10000.0,10000.0,10000.0,3000000000000,300000000,19903,10000.0,10000.0
2,2020-07-21,11000.0,11000.0,11000.0,11000.0,9484893000,862263,78,10000.0,11000.0
3,2020-07-22,12100.0,12100.0,11600.0,12090.0,519510421680,42966434,5437,11000.0,12100.0
4,2020-07-25,13290.0,13290.0,13000.0,13250.0,629428056420,47500799,9108,12090.0,13290.0
5,2020-07-27,13500.0,13500.0,11940.0,12620.0,658029611720,52152913,11209,13250.0,12290.0
6,2020-07-28,12490.0,12550.0,11370.0,11740.0,392709241450,33457717,7176,12620.0,11370.0
7,2020-07-29,11400.0,11700.0,10900.0,11190.0,267298376140,23879346,5172,11740.0,11310.0
8,2020-08-01,11400.0,12050.0,11350.0,11840.0,221776777560,18725577,3665,11190.0,11960.0
9,2020-08-02,12280.0,12970.0,12270.0,12740.0,305679894010,23986788,5718,11840.0,12950.0
10,2020-08-03,13500.0,13500.0,12700.0,13000.0,224294622430,17255861,4794,12740.0,13120.0
11,2020-08-04,13000.0,13000.0,12300.0,12490.0,210556920310,16864571,4040,13000.0,12390.0
12,2020-08-05,12410.0,12800.0,12310.0,12530.0,211332976580,16862303,3502,12490.0,12660.0
13,2020-08-09,12740.0,12870.0,12610.0,12730.0,246117614160,19328495,16456,12530.0,12710.0
14,2020-08-10,12680.0,12680.0,11810.0,12110.0,232794307400,19215402,61821,12730.0,12000.0
15,2020-08-11,11690.0,11690.0,11190.0,11360.0,110090093540,9687198,3203,12110.0,11380.0
16,2020-08-12,11800.0,12090.0,11280.0,11530.0,93566586890,8112941,2690,11360.0,11390.0
17,2020-08-15,11250.0,11340.0,10460.0,10670.0,122997765690,11531965,2733,11530.0,10510.0
18,2020-08-16,10570.0,10610.0,10280.0,10410.0,125529188200,12063378,2750,10670.0,10420.0
19,2020-08-17,10900.0,11450.0,10650.0,11190.0,124321378490,11107145,2207,10410.0,11450.0
20,2020-08-18,11200.0,11280.0,10510.0,10880.0,119451934530,10979969,2384,11190.0,10900.0
21,2020-08-19,10310.0,10440.0,10230.0,10310.0,73385055150,7117987,1805,10880.0,10360.0
22,2020-08-22,10450.0,10540.0,10280.0,10400.0,40753902480,3918445,971,10310.0,10500.0
23,2020-08-23,10600.0,10700.0,10100.0,10300.0,127420411080,12374568,2476,10400.0,10270.0
24,2020-08-24,10500.0,10900.0,10170.0,10300.0,114502809980,11116059,2283,10300.0,10340.0
25,2020-08-25,10610.0,11330.0,10610.0,11100.0,193249351550,17408862,3288,10300.0,11330.0
26,2020-08-26,11590.0,12210.0,11590.0,12030.0,204787480040,17019343,3596,11100.0,12210.0
27,2020-08-31,12500.0,12880.0,11000.0,11850.0,324980127330,27427466,5121,12030.0,11570.0
28,2020-09-01,11340.0,11340.0,10780.0,10980.0,162857986980,14832065,3091,11850.0,10990.0
29,2020-09-02,10510.0,10900.0,10310.0,10560.0,120514153640,11413370,2164,10980.0,10740.0
30,2020-09-05,11310.0,11610.0,10860.0,11320.0,255687426170,22589805,3619,10560.0,11610.0
31,2020-09-06,11720.0,12400.0,11000.0,11550.0,279617668420,24205633,4496,11320.0,11450.0
32,2020-09-07,11000.0,11180.0,10720.0,10840.0,104666031160,9653650,2238,11550.0,10750.0
33,2020-09-08,10350.0,10520.0,9860.0,10080.0,219419165170,21761480,3795,10840.0,9900.0
34,2020-09-09,9970.0,11080.0,9910.0,10710.0,377847013360,35272408,5279,10080.0,11080.0
35,2020-09-12,11450.0,11600.0,11000.0,11340.0,327736233240,28908306,5253,10710.0,11380.0
36,2020-09-13,11200.0,11530.0,10500.0,11010.0,259107715770,23534218,3871,11340.0,11060.0
37,2020-09-14,11020.0,11620.0,11020.0,11360.0,279279918090,24593197,4559,11010.0,11440.0
38,2020-09-15,11400.0,12410.0,11400.0,12070.0,366768284790,30397704,5517,11360.0,12350.0
39,2020-09-16,12700.0,12890.0,11800.0,12320.0,380197363390,30872440,6024,12070.0,11990.0
40,2020-09-19,11700.0,12700.0,11450.0,12330.0,290482977680,23556843,5207,12320.0,12200.0
41,2020-09-20,12260.0,12260.0,11500.0,11720.0,136117277580,11612689,3379,12330.0,11540.0
42,2020-09-21,11190.0,11500.0,10880.0,11080.0,137980294530,12449384,2144,11720.0,11260.0
43,2020-09-22,11600.0,11700.0,11000.0,11370.0,235714435740,20729447,3185,11080.0,11630.0
44,2020-09-23,11910.0,12380.0,11650.0,12020.0,359229102410,29883764,4302,11370.0,12140.0
45,2020-09-26,12200.0,12480.0,12000.0,12200.0,157897158970,12940622,2400,12020.0,12190.0
46,2020-09-27,11950.0,11950.0,10990.0,11230.0,164172614340,14621255,2548,12200.0,11100.0
47,2020-09-28,10700.0,10900.0,10450.0,10530.0,124038761460,11781349,1962,11230.0,10600.0
48,2020-09-29,10330.0,11470.0,10320.0,10980.0,162918095760,14844339,2716,10530.0,11420.0
49,2020-09-30,11560.0,11650.0,11020.0,11430.0,166179924050,14537260,2631,10980.0,11650.0
50,2020-10-03,11590.0,12190.0,11580.0,12020.0,270980280250,22550700,3642,11430.0,12130.0
51,2020-10-04,12070.0,12070.0,11170.0,11580.0,191567888300,16550057,3008,12020.0,11340.0
52,2020-10-05,11200.0,11890.0,11160.0,11590.0,176290805010,15213601,2912,11580.0,11890.0
53,2020-10-06,11890.0,12200.0,11760.0,11990.0,319206101390,26623795,3585,11590.0,12150.0
54,2020-10-07,12170.0,12250.0,11710.0,11950.0,224968124960,18826337,3524,11990.0,11860.0
55,2020-10-10,11900.0,12040.0,11600.0,11820.0,202245875670,17107353,3003,11950.0,11790.0
56,2020-10-11,11920.0,12190.0,11800.0,12050.0,422211909840,35050250,4342,11820.0,11800.0
57,2020-10-12,11810.0,11980.0,11600.0,11780.0,197178328870,16733591,2596,12050.0,11750.0
58,2020-10-13,11740.0,11850.0,11430.0,11610.0,139657394120,12033416,2211,11780.0,11570.0
59,2020-10-14,11560.0,11560.0,11120.0,11270.0,107085269400,9498336,1995,11610.0,11310.0
60,2020-10-18,11060.0,11160.0,10540.0,10680.0,129482208080,12123565,2448,11270.0,10630.0
61,2020-10-19,10460.0,10560.0,10210.0,10320.0,126997116620,12307637,1912,10680.0,10250.0
62,2020-10-20,10070.0,10600.0,9810.0,10190.0,194978387020,19128901,2678,10320.0,10600.0
63,2020-10-21,10700.0,10950.0,10250.0,10560.0,165698196510,15684662,2470,10190.0,10440.0
64,2020-10-24,10440.0,10450.0,9870.0,10030.0,139941708370,13945748,2334,10560.0,9900.0
65,2020-10-26,9570.0,9820.0,9230.0,9610.0,192812198080,20067029,2437,10030.0,9680.0
66,2020-10-27,9810.0,9810.0,9210.0,9390.0,99138128760,10554632,2009,9610.0,9320.0
67,2020-10-28,9380.0,9660.0,9100.0,9450.0,139564919240,14766727,2390,9390.0,9620.0
68,2020-10-31,9450.0,10110.0,9450.0,9900.0,151108972060,15259050,2649,9450.0,9990.0
69,2020-11-01,9800.0,9800.0,9350.0,9540.0,86521702880,9071809,1592,9900.0,9390.0
70,2020-11-02,9290.0,9690.0,9280.0,9500.0,69899270370,7357123,1285,9540.0,9510.0
71,2020-11-04,9780.0,10240.0,9600.0,10000.0,164042739580,16401565,2233,9500.0,10200.0
72,2020-11-07,9410.0,9510.0,9200.0,9310.0,146893111250,15773169,2207,10000.0,9270.0
73,2020-11-08,9080.0,9080.0,8380.0,8530.0,149559106820,17530805,2429,9310.0,8490.0
74,2020-11-09,8690.0,9010.0,8350.0,8740.0,137369489300,15716741,2426,8530.0,9000.0
75,2020-11-10,9070.0,9200.0,8830.0,9030.0,128286978690,14211593,2173,8740.0,9030.0
76,2020-11-11,9130.0,9530.0,8960.0,9250.0,136211430210,14733106,2478,9030.0,9460.0
77,2020-11-14,9600.0,10170.0,9510.0,10020.0,169915328230,16950120,2623,9250.0,10170.0
78,2020-11-15,10610.0,10690.0,9600.0,10030.0,287809802920,28699733,4257,10020.0,9740.0
79,2020-11-16,9500.0,10150.0,9440.0,9980.0,191249968530,19157163,3202,10030.0,9920.0
80,2020-11-17,9980.0,10400.0,9940.0,10170.0,224575959960,22078900,3242,9980.0,10200.0
81,2020-11-18,10410.0,10510.0,10310.0,10420.0,283869951840,27240349,3570,10170.0,10490.0
82,2020-11-21,10520.0,10520.0,9970.0,10270.0,331397536370,32275647,4221,10420.0,9970.0
83,2020-11-22,9950.0,10280.0,9600.0,10010.0,156266279220,15604206,2913,10270.0,10010.0
84,2020-11-23,10100.0,10250.0,9960.0,10150.0,201249555000,19830544,2896,10010.0,10180.0
85,2020-11-24,10190.0,10380.0,9820.0,10120.0,189017049310,18679862,2847,10150.0,9950.0
86,2020-11-25,9820.0,10240.0,9800.0,10070.0,192781084420,19139033,2776,10120.0,10100.0
87,2020-11-28,9900.0,10220.0,9860.0,10100.0,169291690360,16759924,2439,10070.0,10070.0
88,2020-11-29,10160.0,10500.0,10110.0,10310.0,204566287710,19840603,3141,10100.0,10490.0
89,2020-11-30,10560.0,11150.0,10560.0,10860.0,278064320700,25609491,3438,10310.0,10930.0
90,2020-12-01,10800.0,11080.0,10400.0,10840.0,217379758270,20046778,2988,10860.0,10760.0
91,2020-12-02,10770.0,10950.0,10530.0,10730.0,159674780800,14877953,2156,10840.0,10580.0
92,2020-12-05,10600.0,11190.0,10580.0,10880.0,203786839450,18725090,2437,10730.0,11030.0
93,2020-12-06,11150.0,11380.0,11100.0,11240.0,220890083120,19649025,2746,10880.0,11200.0
94,2020-12-07,11170.0,11480.0,10910.0,11240.0,178208842590,15860092,2866,11240.0,11110.0
95,2020-12-08,11190.0,11340.0,11010.0,11210.0,153459026440,13694722,2447,11240.0,11190.0
96,2020-12-09,11230.0,11980.0,11230.0,11670.0,615283201310,52744791,5258,11210.0,11860.0
97,2020-12-12,12030.0,12290.0,11940.0,12090.0,240733538470,19917432,3097,11670.0,12090.0
98,2020-12-13,11800.0,11800.0,11050.0,11550.0,218795820620,18938972,2603,12090.0,11600.0
99,2020-12-14,11550.0,11700.0,10830.0,11170.0,127454389270,11407451,2249,11550.0,10870.0
100,2020-12-15,10750.0,10750.0,10060.0,10210.0,172167684180,16867178,2435,11170.0,10170.0
101,2020-12-16,10160.0,10770.0,10160.0,10540.0,155684817400,14769027,2228,10210.0,10760.0
102,2020-12-19,11070.0,11210.0,10810.0,11060.0,132733227080,12006299,1828,10540.0,11200.0
103,2020-12-20,11280.0,11280.0,10720.0,10990.0,115169182530,10482714,1907,11060.0,10950.0
104,2020-12-21,10970.0,11230.0,10800.0,11090.0,108800255220,9807238,1497,10990.0,11090.0
105,2020-12-22,11080.0,11320.0,10970.0,11190.0,176552692560,15774089,1904,11090.0,11190.0
106,2020-12-23,11280.0,11280.0,11090.0,11170.0,106137555790,9505658,1558,11190.0,11170.0
